brand,store_id,store_number,name,ownership,phone,line1,line2,line3,city,region,postalCode,countryCode,lat,lng,open,openStatusFormatted,hoursStatusFormatted,slug
Starbucks,1012909,25848-232710,Salem State University Viking,LS,+1 978-542-2543,71 Loring Avenue,,,Salem,MA,01970,US,42.50078,-70.895,True,Open until 7:00 PM,Open today from 7:00 AM - 7:00 PM,salem-state-university-viking-71-loring-avenue-salem-ma-01970-us
Starbucks,1031793,65534-299182,"Salem, Canal Street",CO,+1 978-595-0025,144 Canal St,,,Salem,MA,01970,US,42.50809,-70.89648,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,salem-canal-street-144-canal-st-salem-ma-019704650-us
Starbucks,15999,7356-1327,Salem - Dodge St. Grab & Go,CO,+1 978-825-0824,211 Washington St,,,Salem,MA,01970,US,42.51895,-70.89487,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,salem-dodge-st-grab-go-211-washington-st-salem-ma-019703607-us
Starbucks,1021168,802-267624,Swampscott Mall,CO,+1 781-581-9001,450 Paradise Rd,,,Swampscott,MA,01907,US,42.48284,-70.90312,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,swampscott-mall-450-paradise-rd-swampscott-ma-019071471-us
Starbucks,10506,11848-105625,"Beverly, 242 Elliott St",CO,+1 978-927-0748,242 Elliott St,,,Beverly,MA,01915,US,42.55624,-70.8904,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,beverly-242-elliott-st-242-elliott-st-beverly-ma-019152419-us
Starbucks,1025830,60374-293763,Shaw's Beverly 4496,LS,+1 978-232-9104,71 Dodge Street,,,Beverly,MA,01915,US,42.577,-70.88839,True,Open until 8:00 PM,Open today from 7:00 AM - 8:00 PM,shaws-beverly-4496-71-dodge-street-beverly-ma-01915-us
Starbucks,12297,7450-2905,"Beverly, Enon St.",CO,+1 978-922-0885,29 Enon St,,,Beverly,MA,01915,US,42.58536,-70.88444,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,beverly-enon-st-29-enon-st-beverly-ma-019151115-us
Starbucks,1038359,69600-302842,"Danvers, Endicott Plaza",CO,+1 978-716-8285,139 Endicott St,,,Danvers,MA,01923,US,42.55081,-70.93463,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,danvers-endicott-plaza-139-endicott-st-danvers-ma-019234803-us
Starbucks,1009593,23935-234365,Target Danvers 1187,LS,+1 978-762-4439,240 Independence Wy,,,Danvers,MA,01923,US,42.55302,-70.93727,True,Open until 1:00 AM,Open today from 7:00 AM - 1:00 AM,target-danvers-1187-240-independence-wy-danvers-ma-01923-us
Starbucks,1023169,56511-290150,Macy's Northshore Mall 1st Flo,LS,+1 978-531-3800,210 Andover Street,,,Peabody,MA,01960,US,42.54157,-70.94503,True,Open until 8:00 PM,Open today from 10:00 AM - 8:00 PM,macys-northshore-mall-1st-flo-210-andover-street-peabody-ma-01960-us
Starbucks,15876,833-2032,Peabody,CO,+1 978-531-8224,240 Andover St,,,Peabody,MA,01960,US,42.54593,-70.94665,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,peabody-240-andover-st-peabody-ma-019601536-us
Starbucks,1010019,24484-238005,821 Lynnway,CO,+1 617-797-9573,821 Lynnway,,,Lynn,MA,01905,US,42.44752,-70.96499,True,Open until 10:30 PM,Open today from 4:30 AM - 10:30 PM,821-lynnway-821-lynnway-lynn-ma-019053023-us
Starbucks,1044749,78975-305727,"Peabody, Route 1 Northbound",CO,+1 351-208-4767,1 Newbury Street,,FRONT,Peabody,MA,01960,US,42.51981,-70.99837,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,peabody-route-1-northbound-1-newbury-street-front-peabody-ma-019603846-us
Starbucks,1040701,69785-303086,"Danvers, Newbury St",CO,+1 978-716-8286,301 Newbury St,,Suite 14,Danvers,MA,01923,US,42.58431,-70.96527,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,danvers-newbury-st-301-newbury-st-suite-14-danvers-ma-019231092-us
Starbucks,1023841,52676-282650,"Lynnfield, Route 1",CO,+1 781-599-1793,26 Broadway,,,Lynnfield,MA,01940,US,42.50366,-71.01534,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,lynnfield-route-1-26-broadway-lynnfield-ma-019402310-us
Starbucks,7694,13978-114727,"Saugus, Route 1 Northbound",CO,+1 781-231-4928,366 B Broadway,,,Saugus,MA,01906,US,42.48368,-71.01909,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,saugus-route-1-northbound-366-b-broadway-saugus-ma-019061902-us
Starbucks,1026283,58648-290701,Gloucester Crossing,CO,+1 978-290-8283,391 Gloucester Crossing,,Building C2,Gloucester,MA,01930,US,42.62378,-70.65609,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,gloucester-crossing-391-gloucester-crossing-building-c-2-gloucester-ma
Starbucks,1032634,65346-289583,Spring Hill Suites Revere Beac,LS,+1 781-629-1551,400 Ocean Avenue,,,Revere,MA,02151,US,42.41321,-70.99086,True,Open until 7:00 PM,Open today from 5:30 AM - 7:00 PM,spring-hill-suites-revere-beac-400-ocean-avenue-revere-ma-02151-us
Starbucks,1020059,19908-171970,Target Saugus 1290,LS,+1 781-307-0000,400 Lynn Fells Pkwy,,,Saugus,MA,01906,US,42.4797,-71.02533,True,Open until 8:00 PM,Open today from 7:00 AM - 8:00 PM,target-saugus-1290-400-lynn-fells-pkwy-saugus-ma-019063100-us
Starbucks,1024306,7269-282651,"Saugus, Route 1 South",CO,+1 781-233-4173,855 Broadway,,,Saugus,MA,01906,US,42.47482,-71.02448,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,saugus-route-1-south-855-broadway-saugus-ma-019063579-us
Starbucks,1023456,54813-288376,"Middleton, S. Main St.",CO,+1 978-777-2851,233 S Main St,,,Middleton,MA,01949,US,42.579,-71.0004,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,middleton-s-main-st-233-s-main-st-middleton-ma-019492445-us
Starbucks,1005544,17087-170524,Market Street at Lynnfield,CO,+1 781-334-3747,420 Market St,Market Street at Lynnfield,,Lynnfield,MA,01940,US,42.51511,-71.03373,True,Open until 9:00 PM,Open today from 6:00 AM - 9:00 PM,market-street-at-lynnfield-420-market-st-lynnfield-ma-019404019-us
Starbucks,1038558,71411-303703,"Revere, Bell Circle",CO,+1 781-656-9200,25 American Legion Hwy,,,Revere,MA,02151,US,42.40997,-71.00155,True,Open until 10:00 PM,Open today from 4:30 AM - 10:00 PM,revere-bell-circle-25-american-legion-hwy-revere-ma-021515921-us
Starbucks,14668,76315-90423,Target Revere 1942,LS,+1 781-922-6030,36 Furlong Dr,,,Revere,MA,02151,US,42.40082,-71.00187,True,Open until 8:00 PM,Open today from 7:00 AM - 8:00 PM,target-revere-1942-36-furlong-dr-revere-ma-021514006-us
Starbucks,7561,14138-114271,"East Boston, McClellan Hwy",CO,+1 617-561-3704,430 McClellan Highway,,,East Boston,MA,02128,US,42.39199,-71.01305,True,Open until 11:00 PM,Open today from 4:30 AM - 11:00 PM,east-boston-mc-clellan-hwy-430-mc-clellan-highway-east-boston-ma-021281144-us
Starbucks,1044748,78977-303495,Chelsea Commons,CO,+1 617-431-3391,1100 Revere Beach Parkway,,Unit 1-O,Chelsea,MA,02150,US,42.40259,-71.02522,True,Open until 10:00 PM,Open today from 4:30 AM - 10:00 PM,chelsea-commons-1100-revere-beach-parkway-unit-1-o-chelsea-ma-0215
Starbucks,12038,7258-600,Melrose Center,CO,+1 781-662-0217,521 Main St,,,Melrose,MA,02176,US,42.45546,-71.06484,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,melrose-center-521-main-st-melrose-ma-021763835-us
Starbucks,89149,17019-173004,"Chelsea, Everett Avenue",CO,+1 617-884-7872,164 Everett Ave,,,Chelsea,MA,02150,US,42.39482,-71.04281,True,Open until 9:30 PM,Open today from 4:30 AM - 9:30 PM,chelsea-everett-avenue-164-everett-ave-chelsea-ma-021501814-us
Starbucks,1025828,55518-289373,BOS Terminal C gate 28,LS,+1 617-755-9312,1  Harborside Dr,,,Boston,MA,02128,US,42.36605,-71.01522,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,bos-terminal-c-gate-28-1-harborside-dr-boston-ma-02128-us
Starbucks,1014612,29072-251350,BOS Terminal C Gate 10,LS,+1 617-755-9312,1 Harborside Drive,,,Boston,MA,02128,US,42.36721,-71.0167,True,Open until 9:30 PM,Open today from 4:00 AM - 9:30 PM,bos-terminal-c-gate-10-1-harborside-drive-boston-ma-02128-us
Starbucks,1026810,57893-291896,BOS Terminal B Gate 29,LS,+1 617-755-9312,1  Harborside  Dr,,,Boston,MA,02128,US,42.3629,-71.01776,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,bos-terminal-b-gate-29-1-harborside-dr-boston-ma-02128-us
Starbucks,1027193,58598-290795,BOS PRE-SECURITY Terminal B,LS,+1 617-755-9312,1 Harborside Dr,,,Boston,MA,02128,US,42.36263,-71.01942,True,Open until 7:00 PM,Open today from 4:30 AM - 7:00 PM,bos-pre-security-terminal-b-1-harborside-dr-boston-ma-02128-us
Starbucks,1025878,56395-290139,BOS Terminal B gate 17,LS,+1 617-755-9312,1 Harborside  Drive,,,Boston,MA,02128,US,42.36067,-71.01844,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,bos-terminal-b-gate-17-1-harborside-drive-boston-ma-02128-us
Starbucks,1022982,55512-289374,BOS Terminal B gate 11,LS,+1 617-755-9312,1 Harborside Drive,,,Boston,MA,02128,US,42.36169,-71.02068,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,bos-terminal-b-gate-11-1-harborside-drive-boston-ma-02128-us
Starbucks,1031792,66360-299922,Malden Center,CO,+1 857-810-1229,30 Commercial St,,,Malden,MA,02148,US,42.42637,-71.07335,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,malden-center-30-commercial-st-malden-ma-021485548-us
Starbucks,16015,75808-98096,BOS Terminal A Gate 18,LS,+1 617-755-9312,Boston Logan International Airport,,,Boston,MA,02128,US,42.36327,-71.02469,True,Open until 9:00 PM,Open today from 3:45 AM - 9:00 PM,bos-terminal-a-gate-18-boston-logan-international-airport-boston-ma-02128
Starbucks,1030167,66214-299811,Boston Logan Int. Airpt. Drive,LS,,45 Transportation Way,,,Boston,MA,02128,US,42.36608,-71.02821,True,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,boston-logan-int-airpt-drive-45-transportation-way-boston-ma-02128-us
Starbucks,9565,9269-96182,Reading Walkers Brook,CO,+1 781-942-8290,24 Walkers Brook Drive,,,Reading,MA,01867,US,42.51999,-71.09385,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,reading-walkers-brook-24-walkers-brook-drive-reading-ma-018673224-us
Starbucks,20298,15208-156772,Target Everett 1229,LS,+1 617-420-0000,1 Mystic View Rd,,,Everett,MA,02149,US,42.40184,-71.06993,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-everett-1229-1-mystic-view-rd-everett-ma-021492428-us
Starbucks,1019163,51577-278268,Target Stoneham 3253,LS,+1 781-832-3409,113 Main St,,,Stoneham,MA,02180,US,42.4954,-71.10135,True,Open until 8:00 PM,Open today from 7:00 AM - 8:00 PM,target-stoneham-3253-113-main-st-stoneham-ma-02180-us
Starbucks,1045282,80494-306803,Stop & Shop Stoneham 39,LS,,259 Main St,,,Stoneham,MA,02180,US,42.48477,-71.10157,True,Open until 7:00 PM,Open today from 7:00 AM - 7:00 PM,stop-shop-stoneham-39-259-main-st-stoneham-ma-02180-us
Starbucks,11531,7772-66123,"Reading, Route 28",CO,+1 781-942-0168,288 Main St,,,Reading,MA,01867,US,42.51565,-71.10402,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,reading-route-28-288-main-st-reading-ma-018673612-us
Starbucks,1022752,56282-286410,Target Medford 3287,LS,+1 781-658-3365,471 Salem St.,,,Medford,MA,02155,US,42.42312,-71.08879,True,Open until 8:00 PM,Open today from 7:00 AM - 8:00 PM,target-medford-3287-471-salem-st-medford-ma-02155-us
Starbucks,7158,8988-95482,Station Landing,CO,+1 781-395-0660,5 Revere Beach Pkwy.,,Station Landing Phase 1,Medford,MA,02155,US,42.40432,-71.08127,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,station-landing-5-revere-beach-pkwy-station-landing-phase-1-medfor
Starbucks,9315,7550-8914,Two Atlantic Avenue,CO,+1 617-723-7819,2 Atlantic Ave,The Pilot House,,Boston,MA,02110,US,42.36397,-71.05082,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,two-atlantic-avenue-2-atlantic-ave-boston-ma-021103918-us
Starbucks,1020047,29720-255004,"Charlestown, One Thompson",CO,+1 857-289-4125,One Thompson Square,,"1st floor, suite 101",Charlestown,MA,02129,US,42.37534,-71.06384,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,charlestown-one-thompson-one-thompson-square-1st-floor-suite-101-charlestow
Starbucks,8527300,85273-315044,Boston Marriott long wharf,LS,,296 State St,,,Boston,MA,02109,US,42.36023,-71.05067,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,boston-marriott-long-wharf-296-state-st-boston-ma-02109-us
Starbucks,116517,19383-196604,Assembly Row,CO,+1 617-629-3003,700 Grand Union Blvd,Assembly Row Shops,,Somerville,MA,02145,US,42.39655,-71.08231,True,Open until 10:00 PM,Open today from 4:30 AM - 10:00 PM,assembly-row-700-grand-union-blvd-somerville-ma-021454335-us
Starbucks,6608,75830-98680,Renaissance Boston Seaport,LS,+1 617-342-5557,606 Congress St,,,Boston,MA,02210,US,42.3479,-71.03941,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,renaissance-boston-seaport-606-congress-st-boston-ma-022102803-us
Starbucks,87040,16863-172346,Target Eugene 1405,LS,+1 541-684-5995,4575 W 11th Ave,,,Eugene,OR,97402,US,44.04898,-123.17115,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-eugene-1405-4575-w-11-th-ave-eugene-or-974025442-us
Starbucks,15737,73497-52339,Albertsons Royal 513,LS,+1 541-688-6497,4740 Royal Ave,,,Eugene,OR,97402,US,44.06874,-123.1794,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,albertsons-royal-513-4740-royal-ave-eugene-or-974021755-us
Starbucks,16411,72731-66880,Fred Meyer Eugene 417,LS,+1 541-484-4223,3333 W 11th Ave,,,Eugene,OR,97402,US,44.04907,-123.14304,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,fred-meyer-eugene-417-3333-w-11-th-ave-eugene-or-974023038-us
Starbucks,91103,17920-172645,W. 11th & Acorn Park - Eugene,CO,+1 541-343-1041,3110 W. 11th Avenue,,,Eugene,OR,97402,US,44.04769,-123.13866,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,w-11-th-acorn-park-eugene-3110-w-11-th-avenue-eugene-or-974023286-us
Starbucks,15770,73187-21447,Albertsons Eugene 3529,LS,+1 541-485-7027,1675 W. 18th & Chambers,,,Eugene,OR,97402,US,44.04134,-123.11687,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,albertsons-eugene-3529-1675-w-18th-chambers-eugene-or-97402-us
Starbucks,1006835,22349-219284,29th & Willamette - Eugene,CO,+1 541-345-2245,2830 Willamette St,,,Eugene,OR,97405,US,44.02797,-123.09106,True,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,29th-willamette-eugene-2830-willamette-st-eugene-or-974058201-us
Starbucks,51997,3409-155584,7th & Washington- Eugene,CO,+1 541-684-0984,495 W 7th Ave,,Ste 1,Eugene,OR,97401,US,44.05243,-123.09964,True,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,7th-washington-eugene-495-w-7th-ave-ste-1-eugene-or-974012791-us
Starbucks,15131,74312-78800,Safeway Eugene 4288,LS,+1 541-485-5051,145 East 18th St,,,Eugene,OR,97401,US,44.04059,-123.09045,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,safeway-eugene-4288-145-east-18th-st-eugene-or-974014107-us
Starbucks,1020402,3367-258287,Valley River Drive - Eugene,CO,+1 541-683-7474,1115 Valley River Dr,,,Eugene,OR,97401,US,44.07056,-123.10448,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,valley-river-drive-eugene-1115-valley-river-dr-eugene-or-974012126-us
Starbucks,19340,79424-106086,Fred Meyer Santa Clara 325,LS,+1 541-461-1400,60 Division St,,,Eugene,OR,97404,US,44.09817,-123.12628,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,fred-meyer-santa-clara-325-60-division-st-eugene-or-974045427-us
Starbucks,1017121,50213-271884,Albertsons Eugene 3564,LS,+1 541-687-1742,3075 Hilyard Street,,,Eugene,OR,97405,US,44.02329,-123.08096,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,albertsons-eugene-3564-3075-hilyard-street-eugene-or-97405-us
Starbucks,1013218,25591-240768,U of O Erb Memorial Student Un,CO,+1 541-521-8584,1395 University St,,,Eugene,OR,97403,US,44.04474,-123.07413,True,Open until 7:00 PM,Open today from 7:00 AM - 7:00 PM,u-of-o-erb-memorial-student-un-1395-university-st-eugene-or-974032572-us
Starbucks,15243,449-935,Oakway Center,CO,+1 541-345-9272,65 Oakway Ctr,Oakway Mall,,Eugene,OR,97401,US,44.06527,-123.07543,True,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,oakway-center-65-oakway-ctr-eugene-or-974015613-us
Starbucks,16388,2975-93350,Delta & Green Acres,CO,+1 541-338-0233,3003 N Delta Hwy,,301,Eugene,OR,97408,US,44.09488,-123.09656,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,delta-green-acres-3003-n-delta-hwy-301-eugene-or-974087104-us
Starbucks,1014586,27299-245302,Franklin & Villard - Eugene,CO,+1 541-521-3052,1895 Franklin Blvd,,,Eugene,OR,97403,US,44.04586,-123.06468,True,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,franklin-villard-eugene-1895-franklin-blvd-eugene-or-974031984-us
Starbucks,12362,73336-21780,Albertsons Eugene 572,LS,+1 541-342-7635,311 Coburg Rd,,,Eugene,OR,97401,US,44.06615,-123.0717,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,albertsons-eugene-572-311-coburg-rd-eugene-or-974016109-us
Starbucks,14770,74236-42119,Safeway Eugene 420,LS,+1 541-485-8658,1500 Coburg Rd,,,Eugene,OR,97401,US,44.07802,-123.07016,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,safeway-eugene-420-1500-coburg-rd-eugene-or-974014802-us
Starbucks,1011101,25110-237489,Target Springfield 612,LS,+1 541-741-0410,2750 Gateway St,,,Springfield,OR,97477,US,44.07152,-123.04226,True,Open until 1:00 AM,Open today from 7:00 AM - 1:00 AM,target-springfield-612-2750-gateway-st-springfield-or-97477-us
Starbucks,17152,11201-103053,Crossroads Center - Springfiel,CO,+1 541-726-2763,3348 Gateway Street,,,Springfield,OR,97477,US,44.08196,-123.04197,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,crossroads-center-springfiel-3348-gateway-street-springfield-or-974771054-us
Starbucks,7687,79768-127826,Safeway Springfield 1094,LS,+1 541-747-0715,1891 Pioneer Pkwy E,,,Springfield,OR,97477,US,44.06317,-123.02385,True,Open until 7:00 PM,Open today from 7:00 AM - 7:00 PM,safeway-springfield-1094-1891-pioneer-pkwy-e-springfield-or-974773935-us
Starbucks,1023098,2976-246664,Mohawk & M Street - Springfiel,CO,+1 541-726-6530,1499 Mohawk Blvd,,,Springfield,OR,97477,US,44.05788,-123.00046,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,mohawk-m-street-springfiel-1499-mohawk-blvd-springfield-or-974773353-us
Starbucks,10299,79550-106261,Safeway Junction City 386,LS,+1 541-998-4520,1755 Ivy Street,,,Junction City,OR,97448,US,44.22915,-123.20636,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,safeway-junction-city-386-1755-ivy-street-junction-city-or-974482017-us
Starbucks,1027636,60461-292014,Junction City,CO,+1 541-224-4662,94504 Hwy 99 E,,,Junction City,OR,97448,US,44.23033,-123.20453,True,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,junction-city-94504-hwy-99-e-junction-city-or-974481427-us
Starbucks,10346,79547-104100,Safeway Cottage Grove 1458,LS,+1 541-942-3413,1500 E Main Street,,,Cottage Grove,OR,97424,US,43.7983,-123.05206,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,safeway-cottage-grove-1458-1500-e-main-street-cottage-grove-or-974242208-us
Starbucks,20204,15849-161546,Albertsons Springfield 574,LS,+1 541-746-1653,5755 Main St,,,Springfield,OR,97478,US,44.04417,-122.92761,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,albertsons-springfield-574-5755-main-st-springfield-or-974785426-us
Starbucks,1009596,23938-229066,Sunriver Resort The Village,LS,+1 541-593-4999,57057 Beaver Dr,,,Sunriver,OR,97707,US,43.87236,-121.43501,True,Open until 3:00 PM,Open today from 6:30 AM - 3:00 PM,sunriver-resort-the-village-57057-beaver-dr-sunriver-or-97707-us
Starbucks,16884,2815-83074,Century Dr & Simpson,CO,+1 541-312-0154,320 SW Century Dr,,Ste 200,Bend,OR,97702,US,44.04672,-121.33112,True,Open until 5:00 PM,Open today from 4:30 AM - 5:00 PM,century-dr-simpson-320-sw-century-dr-ste-200-bend-or-977023037-us
Starbucks,17973,74365-112985,Safeway Bend 1888,LS,+1 541-389-0085,320 SW Century Dr,,,Bend,OR,97702,US,44.04714,-121.32957,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,safeway-bend-1888-320-sw-century-dr-bend-or-977021189-us
Starbucks,1016584,25005-104192,Albertsons Bend 3553,LS,+1 541-382-3600,61155 S. Highway 97,,,Bend,OR,97702,US,44.02059,-121.31772,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,albertsons-bend-3553-61155-s-highway-97-bend-or-977022523-us
Starbucks,1013312,28262-198784,Fred Meyer Bend 21,LS,+1 541-385-6667,61535 South Highway 97,,,Bend,OR,97702,US,44.03444,-121.30902,True,Open until 7:00 PM,Open today from 7:00 AM - 7:00 PM,fred-meyer-bend-21-61535-south-highway-97-bend-or-977022154-us
Starbucks,52117,441-159826,Hwy 97 & Reed - Bend,CO,+1 541-330-1998,61470 S Hwy 97,,Ste T-8,Bend,OR,97702,US,44.03209,-121.30856,True,Open until 7:30 PM,Open today from 4:30 AM - 7:30 PM,hwy-97-reed-bend-61470-s-hwy-97-ste-t-8-bend-or-977022187-us
Starbucks,1015361,29715-254871,Colorado & Arizona - Bend,CO,+1 541-408-1967,110 NW Sisemore St,,Suite 110,Bend,OR,97703,US,44.05188,-121.31067,True,Open until 6:00 PM,Open today from 5:00 AM - 6:00 PM,colorado-arizona-bend-110-nw-sisemore-st-suite-110-bend-or-977032872-us
Starbucks,68811,16572-166624,Town Square Ketchum,LS,+1 208-928-7039,491 Sun Valley Rd,,,Ketchum,ID,83340,US,43.68172,-114.36306,True,Open until 6:00 PM,Open today from 6:30 AM - 6:00 PM,town-square-ketchum-491-sun-valley-rd-ketchum-id-83340-us
Starbucks,13397,73334-24378,Albertsons Gillette 0067,LS,+1 307-686-7352,2610 S. Douglas Hwy.,,,Gillette,WY,82718,US,44.27055,-105.4944,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,albertsons-gillette-0067-2610-s-douglas-hwy-gillette-wy-827186468-us
Starbucks,1039606,70645-305433,Lakeway & S Four J Rd,CO,+1 307-363-7871,2900 S 4j Rd,,,Gillette,WY,82718,US,44.26758,-105.51019,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,lakeway-s-four-j-rd-2900-s-4-j-rd-gillette-wy-827186359-us
Starbucks,17996,11320-305668,2224 S. Douglas Hwy-Gillette,CO,+1 307-682-3751,2224 S Douglas Hwy,,,Gillette,WY,82718,US,44.27422,-105.49468,True,Open until 8:00 PM,Open today from 4:00 AM - 8:00 PM,2224-s-douglas-hwy-gillette-2224-s-douglas-hwy-gillette-wy-827185418-us
Starbucks,1030696,63446-297961,Burr St. and Norway Ave. - Mit,CO,+1 605-800-4472,1321 S Burr St,,,Mitchell,SD,57301,US,43.69686,-98.01746,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,burr-st-and-norway-ave-mit-1321-s-burr-st-mitchell-sd-573014758-us
Starbucks,1028091,61584-296019,Hy-Vee Owatonna,LS,+1 507-451-0138,1620 S Cedar,,,Owatonna,MN,55060,US,44.0671,-93.22843,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,hy-vee-owatonna-1620-s-cedar-owatonna-mn-55060-us
Starbucks,16173,8922-95305,641 W. Bridge St. - Owatonna,CO,+1 507-455-3624,641 West Bridge St.,,Suite 100,Owatonna,MN,55060,US,44.08395,-93.2412,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,641-w-bridge-st-owatonna-641-west-bridge-st-suite-100-owatonna-mn-550606400
Starbucks,1005916,20790-208086,Target Owatonna 1068,LS,+1 507-451-1882,301 Park Dr,,,Owatonna,MN,55060,US,44.08662,-93.24844,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-owatonna-1068-301-park-dr-owatonna-mn-55060-us
Starbucks,10342,76622-99116,Target Winona 1096,LS,+1 507-452-7006,860 Mankato Ave,,,Winona,MN,55987,US,44.03192,-91.62079,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-winona-1096-860-mankato-ave-winona-mn-559874867-us
Starbucks,1015901,25706-240885,Tomah,CO,+1 608-855-0736,224 Buan St,,,Tomah,WI,54660,US,44.01741,-90.50819,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,tomah-224-buan-st-tomah-wi-546603210-us
Starbucks,12731,2883-93174,Highway 41 & 9th,CO,+1 920-231-7208,1150A Koeller St.,,,Oshkosh,WI,54902,US,44.00855,-88.58122,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,highway-41-9th-1150-a-koeller-st-oshkosh-wi-549026171-us
Starbucks,9660,76388-97001,Target Oshkosh 807,LS,+1 920-426-5003,1900 S Koeller St,,,Oshkosh,WI,54902,US,43.99856,-88.57786,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-oshkosh-807-1900-s-koeller-st-oshkosh-wi-549026153-us
Starbucks,1032810,60645-294859,Hwy 21 - Oshkosh Ave,CO,+1 920-679-3145,1830 Oshkosh Ave,,,Oshkosh,WI,54902,US,44.03288,-88.57823,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,hwy-21-oshkosh-ave-1830-oshkosh-ave-oshkosh-wi-549022654-us
Starbucks,17089,10535-100818,Murdock & Jackson,CO,+1 920-426-2954,240 W Murdock Ave,,,Oshkosh,WI,54901,US,44.03968,-88.54084,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,murdock-jackson-240-w-murdock-ave-oshkosh-wi-549012287-us
Starbucks,7148,10304-100160,Winneconne & South Lake,CO,+1 920-729-7196,1015 W Winneconne Ave,,,Neenah,WI,54956,US,44.17791,-88.48274,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,winneconne-south-lake-1015-w-winneconne-ave-neenah-wi-549563187-us
Starbucks,7032,76528-99201,Target Fond du Lac 808,LS,+1 920-924-0420,485 N Rolling Meadow Dr,,,Fond du Lac,WI,54937,US,43.7908,-88.4845,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-fond-du-lac-808-485-n-rolling-meadow-dr-fond-du-lac-wi-549379784-u
