stand_id,franchise_id,address,city,state_code,state,postal_code,country,phone,lat,lon,project_stage,open_date,google_review_link,stand_photo,notes
000545,028,3619 S Lincoln Ave,York,NE,Nebraska,68467,USA,(531) 530-3558,40.827219,-97.596330,6-Open,2025-07-07,https://g.page/r/Ca98Psh72T_yEBM/review,false,No Reviews
000931,037,9 Stanley Dr,Chelsea,AL,Alabama,35043,USA,(659) 910-0389,33.349122,-86.630522,6-Open,2025-07-07,https://g.page/r/Cb1DfiNro7wJEBM/review,false,No Reviews
000730,046,2401 Louisville Ave,Monroe,LA,Louisiana,71201,USA,(479) 358-9274,32.523380,-92.098643,6-Open,2025-07-07,https://g.page/r/CUUoZpPx2xfcEBM/review,false,No Reviews
000705,047,2406 Piedmont Pl,Wichita Falls,TX,Texas,76308,USA,(479) 358-9274,33.882283,-98.528206,6-Open,2025-07-07,https://g.page/r/CeR0cBluFn2HEBM/review,false,No Reviews
000776,025,100 SE 8th Ave,Okeechobee,FL,Florida,34974,USA,(561) 925-8442,27.243524,-80.821751,6-Open,2025-07-07,https://g.page/r/CZf2PDBkJ8V4EBM/review,false,No Reviews
000742,039,1708 W KY 192,London,KY,Kentucky,40741,USA,(859) 810-5631,37.112060,-84.094350,6-Open,2025-07-07,https://g.page/r/CWbHdYb7-FPGEBM/review,false,No Reviews
000771,035,1680 S Main St,West Bend,WI,Wisconsin,53095,USA,(262) 999-2072,43.400419,-88.181550,6-Open,2025-07-14,https://g.page/r/CWEz4tl3E13kEBM/review,false,No Reviews
000727,052,1312 East-West Connector,Mableton,GA,Georgia,30106,USA,(943) 202-5346,33.856698,-84.597320,6-Open,2025-07-14,https://g.page/r/CZNooiTBwzbEEBM/review,false,No Reviews
000932,037,7915 Vaughn Rd,Montgomery,AL,Alabama,36117,USA,(334) 956-6056,32.340205,-86.177125,6-Open,2025-07-21,https://g.page/r/Cf6f48HkkTG5EBM/review,false,No Reviews
000484,047,3876 Gulf Breeze Pkwy,Gulf Breeze,FL,Florida,32563,USA,(251) 494-4010,30.391085,-87.061557,6-Open,2025-07-21,https://g.page/r/CR3K_agdeRXZEBM/review,false,No Reviews
000722,065,2405 8th St S,Moorhead,MN,Minnesota,56560,USA,(479) 358-9274,46.851028,-96.768896,6-Open,2025-07-28,https://g.page/r/CXFd8V-bFPdjEBM/review,false,No Reviews
000707,047,1330 S FM 51,Decatur,TX,Texas,76234,USA,(682) 710-7217,33.225243,-97.594847,6-Open,2025-07-28,https://g.page/r/CYUmySyiCXqBEBM/review,false,No Reviews
000467,015,4631 Factory Stores Blvd,Myrtle Beach,SC,South Carolina,29579,USA,(479) 358-9274,33.751423,-78.959006,6-Open,2025-07-28,https://g.page/r/CesRfxwZJUQPEBM/review,false,No Reviews
000760,075,2410 Watts St,Schenectady,NY,New York,12304,USA,(479) 358-9274,42.783719,-73.918344,6-Open,2025-07-28,https://g.page/r/CalUJwSWI6BoEBM/review,false,No Reviews
000540,032,6893 Goodman Road East,Olive Branch,MS,Mississippi,38654,USA,(901) 698-7247,34.961344,-89.867600,6-Open,2025-08-04,https://g.page/r/Cbvk0MXOffoVEBM/review,false,No Reviews
000431,076,1417 W Airline Hwy,LaPlace,LA,Louisiana,70068,USA,(985) 272-1399,30.071922,-90.494813,6-Open,2025-08-04,https://g.page/r/CVDqyD4AeU7eEBM/review,false,No Reviews
000439,039,2568 S HWY 27,Somerset,KY,Kentucky,42501,USA,(859) 682-5767,37.057063,-84.623529,6-Open,2025-08-04,https://g.page/r/CbUhF_gWG1t1EBM/review,false,No Reviews
000446,037,1385 Volunteer Pkwy,Bristol,TN,Tennessee,37620,USA,(479) 358-9274,36.558440,-82.211100,6-Open,2025-08-04,https://g.page/r/CXuS1smR3PrEEBM/review,false,No Reviews
000392,047,910 Lonnie Abbott Blvd,Ada,OK,Oklahoma,74820,USA,(479) 358-9274,34.790327,-96.667188,6-Open,2025-08-11,https://g.page/r/CZQmAYTzgpj2EBM/review,false,No Reviews
000311,034,19386 Ronald Reagan Blvd,Leander,TX,Texas,78641,USA,(479) 358-9274,30.637966,-97.825896,6-Open,2025-08-11,https://g.page/r/Caux7Pivp3VeEBM/review,false,No Reviews
000802,046,1301 Albert Pike Rd,Hot Springs,AR,Arkansas,71913,USA,(501) 764-9692,34.492660,-93.083151,6-Open,2025-08-11,https://g.page/r/CZAXu9U5eczSEBM/review,false,No Reviews
000774,019,2350 Edgewood Rd SW,Cedar Rapids,IA,Iowa,52404,USA,(479) 358-9274,41.954816,-91.716597,6-Open,2025-08-11,https://g.page/r/CXRB3RVKk3TwEBM/review,false,No Reviews
000556,060,11385 W Lincoln Highway,Mokena,IL,Illinois,60448,USA,(479) 358-9274,41.503173,-87.890826,6-Open,2025-08-11,https://g.page/r/CcRRs0oOvyVuEBM/review,false,No Reviews
000480,040,10200 Hull Street Rd,Midlothian,VA,Virginia,23112,USA,(479) 358-9274,37.442877,-77.584871,6-Open,2025-08-11,https://g.page/r/Cfh_ktQoyJrnEBM/review,false,No Reviews
000697,047,1002 W Broadway Ave,Enid,OK,Oklahoma,73703,USA,(405) 870-7584,36.397014,-97.890421,6-Open,2025-08-18,https://g.page/r/CXZve5C6i6WgEBM/review,false,No Reviews
000190,043,5002 Kipling St,Wheat Ridge,CO,Colorado,80033,USA,(720) 983-1120,39.787765,-105.109154,6-Open,2025-08-18,https://g.page/r/Cdxm91-lu9jKEBM/review,false,No Reviews
000367,074,3079 N 5th St,Reading,PA,Pennsylvania,19601,USA,(862) 354-9278,40.381276,-75.926904,6-Open,2025-08-18,https://g.page/r/CWNeAcUY778UEBM/review,false,No Reviews
000704,047,2302 Main St,Gatesville,TX,Texas,76528,USA,(479) 358-9274,31.433751,-97.731623,6-Open,2025-08-18,https://g.page/r/CY2ELKB5fPGpEBM/review,false,No Reviews
000794,060,1830 Oakland Ave,Indiana,PA,Pennsylvania,15701,USA,(479) 358-9274,40.613152,-79.175853,6-Open,2025-08-18,https://g.page/r/CRamV0kglkQ3EBM/review,false,No Reviews
000850,060,1960 N Locust Ave,Lawrenceburg,TN,Tennessee,38464,USA,(931) 401-4655,35.266011,-87.322152,6-Open,2025-08-18,https://g.page/r/CW1GfX9_ePtREBM/review,false,No Reviews
000405,047,1425 N Turner St,Hobbs,NM,New Mexico,88240,USA,(479) 358-9274,32.714701,-103.138382,6-Open,2025-08-18,https://g.page/r/CegDOANkEdcpEBM/review,false,No Reviews
000743,011,606 S Truman Blvd,Festus,MO,Missouri,63828,USA,(479) 358-9274,38.214441,-90.387722,6-Open,2025-08-18,https://g.page/r/CR1uzBQL7qUREBM/review,false,No Reviews
000525,044,1615 University Ave,Oxford,MS,Mississippi,38655,USA,(901) 698-5935,34.363828,-89.513373,6-Open,2025-08-18,https://g.page/r/CTyvs3K4oowMEBM/review,false,No Reviews
000694,015,3492 S US Hwy 41,Terre Haute,IN,Indiana,47802,USA,(479) 358-9274,39.425311,-87.415563,6-Open,2025-08-25,https://g.page/r/CeugRBIexLE4EBM/review,false,No Reviews
000244,001,4800 Fairmont Pkwy,Pasadena,TX,Texas,77505,USA,(346) 589-8099,29.648323,-95.170700,6-Open,2025-08-25,https://g.page/r/CTKw93lJfc4QEBM/review,false,No Reviews
000152,013,3835 Coors Blvd NW,Albuquerque,NM,New Mexico,87120,USA,(479) 358-9274,35.127935,-106.701570,6-Open,2025-08-25,https://g.page/r/CWFIkbdp6cyTEBM/review,false,No Reviews
000831,028,3440 Elk Ln,Fremont,NE,Nebraska,68025,USA,(479) 358-9274,41.450741,-96.452520,6-Open,2025-09-01,https://g.page/r/CVW0jhYA6gR_EBM/review,false,No Reviews
000399,076,1645 Barataria Blvd,Marrero,LA,Louisiana,70072,USA,(985) 272-1399,29.880619,-90.098616,6-Open,2025-09-01,https://g.page/r/CRRZ5_e38Y_IEBM/review,false,No Reviews
000832,023,1172 E Main St,Alice,TX,Texas,78332,USA,(361) 929-3419,27.752509,-98.061720,6-Open,2025-09-01,https://share.google/AeSnxf07DQD6xuSyn,false,No Reviews
000715,015,4530 Main St,Shallotte,NC,North Carolina,28470,USA,(479) 358-9274,33.982155,-78.373591,6-Open,2025-09-01,https://g.page/r/CU1152e_OWY_EBM/review,false,No Reviews
000737,039,4501 Charlestown Rd,New Albany,IN,Indiana,47150,USA,(502) 901-2330,38.354738,-85.792158,6-Open,2025-09-01,https://g.page/r/CZUy-DOUDMEjEBM/review,false,No Reviews
000554,020,3435 Wrightsboro Rd,Augusta,GA,Georgia,30909,USA,(706) 426-5530,33.469591,-82.082418,6-Open,2025-09-01,https://g.page/r/CY0_iukoj196EBM/review,false,No Reviews
000835,022,3702 Gateway Dr,Eau Claire,WI,Wisconsin,54701,USA,(715) 727-5982,44.777797,-91.432270,6-Open,2025-09-01,https://g.page/r/CcKrpqHHEhqREBM/review,false,No Reviews
000805,074,1251 W Main St,Salem,VA,Virginia,24153,USA,(479) 358-9274,37.290295,-80.077547,6-Open,2025-09-01,https://g.page/r/CdUnXGSZhx3XEBM/review,false,No Reviews
000765,011,4930 Frederica St,Owensboro,KY,Kentucky,42301,USA,(812) 924-3194,37.721470,-87.124984,6-Open,2025-09-08,https://g.page/r/CX1kHYVxHaRmEBM/review,false,No Reviews
000915,046,4211 E McCain Blvd,North Little Rock,AR,Arkansas,72117,USA,(501) 424-6637,34.791171,-92.221312,6-Open,2025-09-08,https://g.page/r/CUd_vT1Wu1N2EBM/review,false,No Reviews
000761,056,2665 Navarre Ave,Oregon,OH,Ohio,43616,USA,(479) 358-9274,41.637113,-83.484618,6-Open,2025-09-08,https://g.page/r/CczqOOnLPWzHEBM/review,false,No Reviews
000745,017,227 W State Hwy 243,Canton,TX,Texas,75103,USA,(682) 730-3644,32.543927,-95.864818,6-Open,2025-09-08,https://g.page/r/CdX-G6ihM1aYEBM/review,false,No Reviews
000980,052,2118 N High St,Columbus,OH,Ohio,43201,USA,(740) 562-6325,40.005593,-83.008796,6-Open,2025-09-08,https://g.page/r/CSCZmt6rPftXEBM/review,false,No Reviews
000845,060,16355 W 159th St,Lockport,IL,Illinois,60441,USA,(479) 358-9274,41.597290,-88.016180,6-Open,2025-09-08,https://g.page/r/Cf6dX52Ug-emEBM/review,false,No Reviews
000514,047,3209 US-81,Duncan,OK,Oklahoma,73533,USA,(479) 358-9274,34.525047,-97.967485,6-Open,2025-09-08,https://g.page/r/Ceus50GfuM3QEBM/review,false,No Reviews
000549,052,35403 Euclid Ave,Willoughby,OH,Ohio,44094,USA,(234) 348-3657,41.625507,-81.439342,6-Open,2025-09-15,https://g.page/r/CTdl8InCZjhBEBM/review,false,No Reviews
000793,060,545 W Main Street,Uniontown,PA,Pennsylvania,15401,USA,(479) 358-9274,39.909516,-79.744925,6-Open,2025-09-15,https://g.page/r/CY8tir-Ic5RzEBM/review,false,No Reviews
000708,047,9033 Benbrook Blvd,Benbrook,TX,Texas,76126,USA,(682) 868-4324,32.673639,-97.468659,6-Open,2025-09-15,https://g.page/r/CX9CdgHDCooZEBM/review,false,No Reviews
000792,052,10505 Brookpark Rd,Parma,OH,Ohio,44130,USA,(234) 348-3657,41.418106,-81.758211,6-Open,2025-09-22,https://g.page/r/CTSqNGDgYiUFEBM/review,false,No Reviews
000736,076,5032 US-98,Hattiesburg,MS,Mississippi,39402,USA,(479) 358-9274,31.321998,-89.370688,6-Open,2025-09-22,https://g.page/r/CauFFCVzEerNEBM/review,false,No Reviews
000790,071,4433 Bauer Farm Dr,Lawrence,KS,Kansas,66049,USA,(816) 300-3622,38.971920,-95.297852,6-Open,2025-09-22,https://g.page/r/CZ3C_xbAdF8-EBM/review,false,No Reviews
000763,074,6517 Brockport Spencerport Rd,Brockport,NY,New York,14420,USA,(479) 358-9274,43.198178,-77.943259,6-Open,2025-09-22,https://g.page/r/CXU8q7REVEDOEBM/review,false,No Reviews
000333,047,4275 Tamiami Trail,Port Charlotte,FL,Florida,33980,USA,(479) 358-9274,26.966470,-82.080419,6-Open,2025-09-29,https://g.page/r/CQhZsYgAi_NgEBM/review,false,No Reviews
000724,066,4149 Division St,St Cloud,MN,Minnesota,56301,USA,(479) 358-9274,45.554059,-94.210571,6-Open,2025-09-29,https://g.page/r/Cc7QgkUkYw0kEBM/review,false,No Reviews
000962,037,9039 Lee Hwy,Ooltewah,TN,Tennessee,37363,USA,(423) 880-0002,35.085836,-85.065301,6-Open,2025-09-29,https://g.page/r/CSZZoOpDG0GgEBM/review,false,No Reviews
000849,060,2421 W Jefferson Street,Joliet,IL,Illinois,60435,USA,(479) 358-9274,41.522576,-88.142819,6-Open,2025-09-29,https://g.page/r/CWPZnVUvM6piEBM/review,false,No Reviews
000806,039,4023 Poplar Level Rd,Louisville,KY,Kentucky,40213,USA,(502) 901-2330,38.200826,-85.708553,6-Open,2025-09-29,https://g.page/r/CRcirt4befs5EBM/review,false,No Reviews
000941,046,721 Fairpark Dr,Henderson,TX,Texas,75652,USA,(903) 991-3929,32.149390,-94.787944,6-Open,2025-09-29,https://g.page/r/CRIIBCVsIxTIEBM/review,false,No Reviews
000976,011,475 US-54,Camdenton,MO,Missouri,65020,USA,(417) 290-1004,38.014050,-92.739386,6-Open,2025-09-29,https://g.page/r/CfJxk80s2nLsEBM/review,false,No Reviews
000829,025,705 Boll Weevil Cir,Enterprise,AL,Alabama,36330,USA,(479) 358-9274,31.325198,-85.833298,6-Open,2025-09-29,https://g.page/r/CeQCe64ovbr5EBM/review,false,No Reviews
000495,008,960 E Tucson Marketplace Blvd,Tucson,AZ,Arizona,85713,USA,(479) 358-9274,32.186035,-110.956652,6-Open,2025-09-29,https://g.page/r/CT1l2L7IOuTiEBM/review,false,No Reviews
000695,015,2322 SR 46,Terre Haute,IN,Indiana,47803,USA,(479) 358-9274,39.438508,-87.332259,7-BUILDING DROP,2025-10-06,,false,
000356,047,617 Cortez Rd W,Bradenton,FL,Florida,34207,USA,(479) 358-9274,27.462054,-82.569405,7-BUILDING DROP,2025-10-06,,false,
000825,025,1922 N Henderson St,Galesburg,IL,Illinois,61401,USA,(479) 358-9274,40.971410,-90.383603,7-BUILDING DROP,2025-10-06,,false,
000492,047,3603 W Hillsborough Ave,Tampa Bay,FL,Florida,33614,USA,(479) 358-9274,27.997067,-82.501971,7-BUILDING DROP,2025-10-06,https://g.page/r/Cf5m7cA0DfvKEBM/review,false,
000284,047,14511 State Road 70 E,Bradenton,FL,Florida,34202,USA,(479) 358-9274,27.433739,-82.393898,7-BUILDING DROP,2025-10-06,,false,
000493,008,135 E Speedway Blvd,Tucson,AZ,Arizona,85705,USA,(479) 358-9274,32.236102,-110.968979,7-BUILDING DROP,2025-10-06,,false,
000847,060,603 President Place,Smyrna,TN,Tennessee,37167,USA,(931) 754-3741,35.981877,-86.554105,7-BUILDING DROP,2025-10-06,,false,
000463,015,1527 SW 13th St,Gainesville,FL,Florida,32608,USA,(479) 358-9274,29.636829,-82.338988,6-CONSTRUCTION,2025-10-06,,false,
000517,047,6881 N 9th Ave,Pensacola,FL,Florida,32504,USA,(251) 263-7520,30.493872,-87.192024,6-CONSTRUCTION,2025-10-06,,false,
000394,047,5787 Manatee Ave W,Bradenton,FL,Florida,34209,USA,(479) 358-9274,27.495641,-82.619552,7-BUILDING DROP,2025-10-06,,false,
000570,047,5530 SE Abshier Blvd,Belleview,FL,Florida,34420,USA,(321) 977-6037,29.059290,-82.056688,6-CONSTRUCTION,2025-10-06,,false,
000420,001,7 W Main St,Farmington,AR,Arkansas,72730,USA,(479) 396-3184,36.042057,-94.241097,6-CONSTRUCTION,2025-10-06,,false,
000361,015,4445 South Scatterfield Rd,Anderson,IN,Indiana,46013,USA,(463) 271-4001,40.068444,-85.653205,6-CONSTRUCTION,2025-10-06,,false,
000853,060,189 Old Mill Boulevard,Washington,PA,Pennsylvania,15301,USA,(479) 358-9274,40.189361,-80.219363,7-BUILDING DROP,2025-10-06,,false,
000541,013,4109 E Main St,Farmington,NM,New Mexico,87402,USA,(479) 358-9274,36.758067,-108.155396,6-CONSTRUCTION,2025-10-06,,false,
000756,047,1102 W Main St.,Artesia,NM,New Mexico,88210,USA,(479) 358-9274,32.842516,-104.409921,6-CONSTRUCTION,2025-10-06,,false,
000778,025,1805 South Neil St,Champaign,IL,Illinois,61820,USA,(217) 281-0717,40.094146,-88.245724,6-CONSTRUCTION,2025-10-06,,false,
000739,076,1637 MS-1,Greenville,MS,Mississippi,38701,USA,(479) 358-9274,33.374875,-91.040323,6-CONSTRUCTION,2025-10-06,,false,
000104,015,6730 103rd St,Jacksonville,FL,Florida,32210,USA,(904) 893-3783,30.248371,-81.754365,6-CONSTRUCTION,2025-10-06,,false,
000767,040,680 Southpark Blvd,Colonial Heights,VA,Virginia,23834,USA,(479) 358-9274,37.246864,-77.389975,6-CONSTRUCTION,2025-10-06,,false,
000543,025,1907 SW Gatlin Blvd,Port St. Lucie,FL,Florida,34953,USA,(561) 925-8442,27.264942,-80.407098,6-CONSTRUCTION,2025-10-06,,false,
000782,075,2833 West Ridge Road,Greece,NY,New York,14626,USA,(479) 358-9274,43.209879,-77.703873,7-BUILDING DROP,2025-10-06,,false,
000445,056,847 W Alexis Rd,Toledo,OH,Ohio,43613,USA,(479) 358-9274,41.721310,-83.564790,6-CONSTRUCTION,2025-10-06,,false,
000572,047,10625 US 441,Leesburg,FL,Florida,34788,USA,(321) 977-6038,28.822074,-81.780985,6-CONSTRUCTION,2025-10-06,,false,
000844,060,3001 Gallatin Pike,Nashville,TN,Tennessee,37216,USA,(615) 546-0140,36.203918,-86.738676,6-CONSTRUCTION,2025-10-06,,false,
000279,015,1694 Blanding Blvd,Middleburg,FL,Florida,32068,USA,(904) 579-7235,30.109471,-81.822383,6-CONSTRUCTION,2025-10-06,,false,
000972,037,2777 Zelda Rd,Montgomery,AL,Alabama,36106,USA,(334) 752-7621,32.362300,-86.265582,6-CONSTRUCTION,2025-10-06,,false,
000867,003,5815 States Bridge Rd,Johns Creek,GA,Georgia,30097,USA,(678) 621-7801,34.016827,-84.186879,6-CONSTRUCTION,2025-10-07,,false,
000676,049,790 S 930 W St,Payson,UT,Utah,84651,USA,(479) 358-9274,40.031902,-111.748795,6-CONSTRUCTION,2025-10-08,,false,
000080,034,16968 Concord Dr,Conroe,TX,Texas,77385,USA,(346) 589-8099,30.208247,-95.423000,6-CONSTRUCTION,2025-10-09,,false,
000952,025,3488 Ross Clark Circle,Dothan,AL,Alabama,36303,USA,(479) 358-9274,31.218820,-85.359791,6-CONSTRUCTION,2025-10-13,,false,
000839,061,116 Boston Post Rd,Orange,CT,Connecticut,06477,USA,(479) 358-9274,41.275771,-72.990109,6-CONSTRUCTION,2025-10-13,,false,
000785,054,1350 Hooper Ave,Tom's River,NJ,New Jersey,08753,USA,(479) 358-9274,39.990823,-74.177893,6-CONSTRUCTION,2025-10-13,,false,
001044,039,1120 Bypass Rd,Winchester,KY,Kentucky,40391,USA,(859) 810-2891,37.998140,-84.214069,6-CONSTRUCTION,2025-10-13,,false,
000548,052,3701 Massillon Rd,Uniontown,OH,Ohio,44685,USA,(234) 348-3657,40.960797,-81.464888,6-CONSTRUCTION,2025-10-13,,false,
000876,047,3209 Olton Rd,Plainview,TX,Texas,79072,USA,(806) 853-6303,34.185813,-101.745071,6-CONSTRUCTION,2025-10-13,,false,
000944,025,102 W Lincoln Ave,Charleston,IL,Illinois,61920,USA,(217) 800-4391,39.484082,-88.183298,6-CONSTRUCTION,2025-10-20,,false,
000731,074,14 W. Mosby Road,Harrisonburg,VA,Virginia,22801,USA,(479) 358-9274,38.420046,-78.894606,6-CONSTRUCTION,2025-10-20,,false,
000212,052,12909 Main Street,Frisco,TX,Texas,75035,USA,(940) 557-5645,33.152007,-96.766416,6-CONSTRUCTION,2025-10-20,,false,
000943,011,1234 US-60,Republic,MO,Missouri,65738,USA,(417) 290-1005,37.129999,-93.458907,6-CONSTRUCTION,2025-10-20,,false,
000827,025,1051 Ross Clark Cir,Dothan,AL,Alabama,36303,USA,(479) 358-9274,31.218820,-85.359791,6-CONSTRUCTION,2025-10-27,,false,
000777,025,1203 S Mission St,Mount Pleasant,MI,Michigan,48858,USA,(479) 358-9274,43.590995,-84.767119,6-CONSTRUCTION,2025-10-27,,false,
000938,001,1343 Southern Hills Center,West Plains,MO,Missouri,65775,USA,(417) 464-6250,36.716661,-91.872955,6-CONSTRUCTION,2025-10-27,,false,
000703,047,8534 Navarre Pkwy,Navarre,FL,Florida,32566,USA,(251) 494-4010,30.401986,-86.865827,6-CONSTRUCTION,2025-10-27,,false,
000813,069,14800 Southfield Rd,Allen Park,MI,Michigan,48101,USA,(862) 354-9279,42.257238,-83.198757,6-CONSTRUCTION,2025-10-27,,false,
000992,052,2180 S Main St,Bellefontaine,OH,Ohio,43311,USA,(580) 490-4085,40.330008,-83.761612,6-CONSTRUCTION,2025-10-27,,false,
000706,047,323 Hwy 114,Levelland,TX,Texas,79336,USA,(806) 699-6582,33.594292,-102.363077,6-CONSTRUCTION,2025-10-27,,false,
000949,047,1800 S Main St,Weatherford,TX,Texas,76086,USA,(945) 234-3957,32.735745,-97.796279,6-CONSTRUCTION,2025-10-27,,false,
001028,039,1031 N. Main Street,Nicholasville,KY,Kentucky,40356,USA,(859) 810-2892,37.900210,-84.565252,6-CONSTRUCTION,2025-10-27,,false,
000811,011,1275 Jeffco Blvd,Arnold,MO,Missouri,63010,USA,(636) 685-2747,38.439166,-90.373627,6-CONSTRUCTION,2025-11-03,,false,
000345,015,3300 Margaritaville Blvd,Kissimmee,FL,Florida,34747,USA,(321) 977-6047,28.346618,-81.608550,6-CONSTRUCTION,2025-11-03,,false,
000904,015,130 US-75,Okmulgee,OK,Oklahoma,74447,USA,(539) 250-4503,35.622699,-95.960708,6-CONSTRUCTION,2025-11-03,,false,
000781,074,1923 S Atherton St,State College,PA,Pennsylvania,16801,USA,(479) 358-9274,40.785235,-77.830617,6-CONSTRUCTION,2025-11-03,,false,
000734,039,8111 US 42,Florence,KY,Kentucky,41042,USA,(479) 358-9274,38.982236,-84.645869,6-CONSTRUCTION,2025-11-03,,false,
001033,081,4707 Main Street,Bridgeport,CT,Connecticut,06606,USA,(479) 358-9274,41.223791,-73.218524,6-CONSTRUCTION,2025-11-10,,false,
000862,001,Hwy 32 & Walton Dr,Farmington,MO,Missouri,63640,USA,(618) 992-2893,37.791484,-90.435528,6-CONSTRUCTION,2025-11-10,,false,
000826,025,1261 US-231,Troy,AL,Alabama,36081,USA,(334) 956-6056,31.748891,-85.870994,6-CONSTRUCTION,2025-11-17,,false,
000857,060,2805 Calumet Ave,Valparaiso,IN,Indiana,46383,USA,(479) 358-9274,41.493866,-87.046348,6-CONSTRUCTION,2025-11-17,,false,
000830,028,18236 Evans St.,Omaha,NE,Nebraska,68022,USA,(479) 358-9274,41.291566,-96.200706,6-CONSTRUCTION,2025-11-17,,false,
000942,011,15444-A Manchester Rd,Ellisville,MO,Missouri,63011,USA,(636) 429-9590,38.592630,-90.564731,6-CONSTRUCTION,2025-11-17,,false,
000922,052,5600 N Henry Blvd,Stockbridge,GA,Georgia,30281,USA,(943) 202-5346,33.553708,-84.257383,6-CONSTRUCTION,2025-11-17,,false,
000978,011,1630 W South St,Ozark,MO,Missouri,65721,USA,(417) 621-9873,37.004253,-93.221400,6-CONSTRUCTION,2025-11-17,,false,
000948,047,2128 US-190 BUS,Copperas Cove,TX,Texas,76522,USA,(479) 358-9274,31.120106,-97.880357,6-CONSTRUCTION,2025-11-17,,false,
000837,022,1600 N Central Ave,Marshfield,WI,Wisconsin,54449,USA,(479) 358-9274,44.681719,-90.163762,6-CONSTRUCTION,2025-11-24,,false,
000979,035,1738 E Geneva St,Delevan,WI,Wisconsin,53115,USA,(262) 800-7729,42.626938,-88.614414,6-CONSTRUCTION,2025-11-24,,false,
000854,060,898 S James M Campbell Boulevard,Columbia,TN,Tennessee,38401,USA,(931) 401-4655,35.598862,-87.057863,6-CONSTRUCTION,2025-11-24,,false,
000860,060,5690 University Boulevard,Moon Township,PA,Pennsylvania,15108,USA,(479) 358-9274,40.521180,-80.218175,6-CONSTRUCTION,2025-11-24,,false,
000841,073,927 Riverdale St,West Springfield,MA,Massachusetts,01089,USA,(479) 358-9274,42.128921,-72.626097,6-CONSTRUCTION,2025-11-24,,false,
001036,052,1000 St Augustine Rd,Valdosta,GA,Georgia,31601,USA,(850) 801-4004,30.836989,-83.317656,6-CONSTRUCTION,2025-11-24,,false,
000965,047,1324 S Dumas Ave,Dumas,TX,Texas,79029,USA,(479) 358-9274,35.852673,-101.973753,6-CONSTRUCTION,2025-11-24,,false,
000855,060,10671 Broadway,Crown Point,IN,Indiana,46307,USA,(479) 358-9274,41.424494,-87.334773,6-CONSTRUCTION,2025-12-01,,false,
000920,056,310 Springboro Pike,Miamisburg,OH,Ohio,45449,USA,(580) 771-4798,39.644016,-84.224060,6-CONSTRUCTION,2025-12-01,,false,
000833,034,564 S Bibb Ave Ste C,Eagle Pass,TX,Texas,78852,USA,(210) 512-8629,28.699686,-100.483493,6-CONSTRUCTION,2025-12-01,,false,
000947,072,2733 Dorchester Square,Cambridge,MD,Maryland,21613,USA,(479) 358-9274,38.555340,-76.055041,6-CONSTRUCTION,2025-12-01,,false,
000090,071,400 NW HWY 7,Blue Springs,MO,Missouri,64015,USA,(816) 300-3624,39.021816,-94.271574,6-CONSTRUCTION,2025-12-01,,false,
000872,047,9225 N May Ave,Oklahoma City,OK,Oklahoma,73120,USA,(572) 522-4226,35.564455,-97.567582,6-CONSTRUCTION,2025-12-01,,false,
000551,072,2912 Emmorton Rd,Abingdon,MD,Maryland,21009,USA,(479) 358-9274,38.940975,-76.563756,6-CONSTRUCTION,2025-12-08,,false,
000799,005,371 N Canal Blvd,Thibodaux,LA,Louisiana,70301,USA,(985) 272-1399,29.804279,-90.816212,6-CONSTRUCTION,2025-12-08,,false,
000940,047,1314 N Main St,Andrews,TX,Texas,79714,USA,(432) 400-6787,32.333018,-102.550685,6-CONSTRUCTION,2025-12-08,,false,
000241,074,222 E Main Street,Collegeville,PA,Pennsylvania,19426,USA,(862) 354-9278,40.182627,-75.451280,6-CONSTRUCTION,2025-12-08,,false,
000823,012,1808 Gallatin Pike N,Madison,TN,Tennessee,37115,USA,(931) 754-3741,36.298936,-86.698541,6-CONSTRUCTION,2025-12-08,,false,
001108,004,3011 FM1764,La Marque,TX,Texas,77568,USA,(346) 589-8099,29.399642,-95.035962,6-CONSTRUCTION,2025-12-08,,false,
000856,060,4000 Fort Campbell Boulevard,Hopkinsville,KY,Kentucky,42240,USA,0,36.835026,-87.473855,6-CONSTRUCTION,2025-12-08,,false,
000768,087,1409 W Wade Hampton Blvd,Greer,SC,South Carolina,29650,USA,(864) 999-4243,34.937897,-82.269235,6-CONSTRUCTION,2025-12-15,,false,
000788,077,3100 N Montana Ave,Helena,MT,Montana,59602,USA,(479) 358-9274,46.616883,-112.021695,6-CONSTRUCTION,2025-12-15,,false,
000789,071,3231 Iowa Street,Lawrence,KS,Kansas,66046,USA,(816) 477-5542,38.925374,-95.261143,6-CONSTRUCTION,2025-12-15,,false,
001020,037,1075 N US-321 Hwy,Lenoir City,TN,Tennessee,37771,USA,(479) 358-9274,35.826964,-84.276033,6-CONSTRUCTION,2025-12-15,,false,
001058,037,1200 Walker Chapel Rd,Fultondale,AL,Alabama,35068,USA,(659) 259-0015,33.608741,-86.800929,6-CONSTRUCTION,2025-12-15,,false,
000984,037,2633 Helena Rd,Helena,AL,Alabama,35080,USA,(659) 910-0389,33.284438,-86.852260,6-CONSTRUCTION,2025-12-15,,false,
001061,004,3131 N 16th St,Orange,TX,Texas,77630,USA,(479) 358-9274,30.119711,-93.747825,6-CONSTRUCTION,2025-12-15,,false,
